,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
6016,„Měl jsem na mysli výkon plavkyně a ne osobu plavkyně jako takovou.“,'I was referring to the performance of the swimmer and not the person of the swimmer as such. ',"'I was referring to a swimmer's performance, and not to them as a person.'",0.338420897890155,82.0,1,0.6976864337921143,0.6944026947021484,0.6965377926826477,0.2702702702702703,7.75481342851037e-155,0.5294117597750866,0.47368421052631576,0.6,0.24999999507812506,0.2222222222222222,0.2857142857142857,0.5925925875994514,0.5714285714285714,0.6153846153846154
2835,USA nikdy medaili ve skocích na trampolíně nezískaly a až do roku 2012 se žádný z atletů nedostal ani do finále.,The USA never won the medals in the jump on the trampoline and until 2012 none of the athletes got to the final.,"Despite sending athletes to compete, the United States has never won a medal in trampoline and did not have an athlete advance to the finals until 2012.",0.5029993864165689,92.0,1,0.5512340068817139,0.6224812865257263,0.5873009562492371,0.16447368421052633,6.0495131634639695e-155,0.43999999503200005,0.4782608695652174,0.4074074074074074,0.16666666170138905,0.18181818181818182,0.15384615384615385,0.31818181327479345,0.3684210526315789,0.28
9959,"Záměr bylo od začátku udělat všechny tyto aplikace, které se jednoho dne spojí v jednu.","The intention was to do all these applications from the start, which one day will merge into one.",They intended from the very start to merge all these apps into one.,0.280885608464181,67.3333333333333,3,0.7072157263755798,0.5238696932792664,0.6146519184112549,0.2835820895522388,7.943494786323996e-155,0.5161290273881375,0.4444444444444444,0.6153846153846154,0.20689654687277062,0.17647058823529413,0.25,0.3333333284222223,0.29411764705882354,0.38461538461538464
7558,"Starosta obce Robby Miller uvedl, že úřady zachránily 72 lidí a sedm domácích zvířat, které vysoká voda uvěznila.","The mayor of the municipality, Robby Miller, said that authorities had rescued 72 people and seven pets that had been trapped by the high water.",Parish President Robby Miller said authorities rescued 72 people and seven pets stranded by high water.,0.5156165039481889,86.5,2,0.7308815717697144,0.5878941416740417,0.659026026725769,0.24271844660194175,7.348921488976797e-155,0.5853658488994646,0.48,0.75,0.3076923029585799,0.25,0.4,0.6315789424930748,0.5454545454545454,0.75
9404,"Ian Wright a finský výrobce mléčných výrobků Valio natočili cestovatelův film s názvem The Lickhiker's Guide to Inner Strength, který ukazuje počty bakterií na různých místech, jako například v koupelně","Ian Wright and the Finnish dairy manufacturer Valio made a a film called The Lickhiker's Guide to inner strength, which shows the numbers of bacteria in various places, such as in the bathroom",Mr Wright and Finnish dairy producer Valio have produced the traveller's film called The Lickhiker's Guide to Inner Strength which shows the bacteria count in different place like in the bathroom,1.08833856604763,98.5,2,0.7191063165664673,0.7350505590438843,0.7275111675262451,0.15897435897435896,5.94751788838671e-155,0.6249999950048829,0.6060606060606061,0.6451612903225806,0.3548387046826223,0.34375,0.36666666666666664,0.5964912230717143,0.5862068965517241,0.6071428571428571
225,"Je zvykem, že kandidáti na prezidenta USA uveřejní svá daňová přiznání, i když jim to zákon neukládá.","It is customary that US presidential candidates will publish their tax returns, even if the law does not impose them.","It is customary for U.S. presidential candidates to make their tax returns public, although they are not required by law to do so.",0.9172399731612358,93.0,2,0.6360318660736084,0.6366645693778992,0.636939287185669,0.2,6.6709427497276e-155,0.4090909041322315,0.45,0.375,0.19047618552154208,0.21052631578947367,0.17391304347826086,0.37209301828015146,0.4,0.34782608695652173
4906,"Ale když jsem jí řekl, že vím, co se děje, tak to zapírala.","But when I told her that I know what&apos;s going on, then deny it.","However, when I told her that I knew what was going on she denied it.",-0.4031264756136061,67.0,2,0.6930081248283386,0.3584674596786499,0.5213860869407654,0.2608695652173913,7.618753507269863e-155,0.5517241329369797,0.5714285714285714,0.5333333333333333,0.3703703653772291,0.38461538461538464,0.35714285714285715,0.5185185135253774,0.5384615384615384,0.5
8310,12:0 a Británie se ztěží dotkla míče.,12-0 and Britain barely touched the ball.,12-0 and GB had hardly touched the ball.,0.986132416006097,96.5,2,0.8183237314224243,0.8574158549308777,0.8380678296089172,0.5,1.0547686614863434e-154,0.6666666616888889,0.7142857142857143,0.625,0.4615384565680473,0.5,0.42857142857142855,0.6666666616888889,0.7142857142857143,0.625
7025,"On tam stál, krčil rameny, koukal do země a neřekl ani slovo.","He stood there, shrugging, staring at the ground and not saying a word.","He stood there, shrugged and said nothing.",0.939359509796102,95.0,2,0.821905791759491,0.5824846029281616,0.7001358270645142,0.38095238095238093,9.206775679863532e-155,0.3999999954500001,0.3076923076923077,0.5714285714285714,0.22222221777777784,0.16666666666666666,0.3333333333333333,0.3999999954500001,0.3076923076923077,0.5714285714285714
10078,Můžou si ho totiž vychovat podle svého.,They can bring him in his own manner.,This is because they can train them to meet their requirements,-1.78631294183885,15.5,2,0.19429205358028412,0.2605508863925934,0.22846576571464539,0.22580645161290322,7.08827223352889e-155,0.1052631530193908,0.125,0.09090909090909091,0.0,0.0,0.0,0.1052631530193908,0.125,0.09090909090909091
4380,Olympijské hry znamenaly obrovské přínosy pro Startford i East End.,The Olympic Games were a huge benefit for the East End and Stratford.,The Olympics achieved huge benefits for Stratford and the East End.,0.6601922843120049,86.3333333333333,3,0.8624482154846191,0.8206033706665039,0.8417064547538757,0.373134328358209,9.11181342950749e-155,0.666666661701389,0.6153846153846154,0.7272727272727273,0.18181817685950424,0.16666666666666666,0.2,0.4999999950347222,0.46153846153846156,0.5454545454545454
981,"Na Twitteru opět varoval, že návrhy Clintonové jsou spojeny se zvýšením daní, a uvedl, že podle nějk byla její řeč nudná.","On Twitter, he again warned that Clinton's proposals were linked to raising taxes, and said that her speech was boring.","Taking again to Twitter, he warned that Mrs. Clinton's proposals would come with higher taxes and he said that he found her speech boring.",0.7428161774334592,88.0,2,0.7120985388755798,0.7632544040679932,0.7379884123802185,0.17391304347826086,6.220686189616977e-155,0.6363636314049588,0.7,0.5833333333333334,0.23809523314058967,0.2631578947368421,0.21739130434782608,0.5499999950125002,0.5789473684210527,0.5238095238095238
11072,"Zákazníci v Primark pohoršeni ženou, která si nestydatě zkoušela spodní prádlo uprostřed obchodu",Customers in Primark Pohoršeni a woman who unashamedly tried underwear in the middle of a store,Primark shopper outraged at woman who brazenly tried on underwear in the middle of the shop,-1.9778623617902,41.5,2,0.498038649559021,0.2746124863624573,0.38497620820999146,0.2087912087912088,6.815980197795963e-155,0.562499995,0.5625,0.5625,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.6206896501783592,0.6428571428571429,0.6
10562,Není řasa jako řasa.,It's not algae like algae.,All seaweed is not created the same.,-0.525269472531892,60.0,3,0.2099185585975647,0.35240602493286133,0.28136202692985535,0.2777777777777778,7.861781425399511e-155,0.1666666618055557,0.2,0.14285714285714285,0.0,0.0,0.0,0.18181817719008275,0.25,0.14285714285714285
7623,"Analytici říkají, že obzvlášť mistrně dokázal odhalovat prvotní signály nespokojenosti a využíval vyslanců, aby oponenty zpracovali a získali na jeho stranu.",Analysts say he was particularly mistreated to detect initial signals of discontent and used envoys to process the opponents and get his side.,Analysts say he was especially adept at detecting early signals of discontent and using emissaries to massage and defang opponents.,-0.332927313424278,56.3333333333333,3,0.5520221590995789,0.5260836482048035,0.5397706031799316,0.16793893129770993,6.112908684547652e-155,0.5116279020010818,0.4782608695652174,0.55,0.2926829218560381,0.2727272727272727,0.3157894736842105,0.44999999501250004,0.42857142857142855,0.47368421052631576
6779,"Je čas, abychom dál šířili ducha olympijských her a rozšířili Heathrow, zajistili si obchodování do budoucna a zanechali dědictví dovedností a zaměstnanosti, na které může být Británie hrdá.","It is time we continued to spread the spirit of the Olympic Games and expand Heathrow, secure trading in the future and leave a legacy of skills and employment that Britain can be proud of.","It is time for us to channel that Olympic spirit and expand Heathrow, securing our trading future and creating a legacy of skills and employment that Britain can be proud of.",0.859522924109706,90.5,2,0.7225518226623535,0.7022570967674255,0.712853193283081,0.16666666666666666,6.08970970641905e-155,0.7272727222910927,0.6857142857142857,0.7741935483870968,0.49999999501953135,0.47058823529411764,0.5333333333333333,0.7142857092920919,0.6896551724137931,0.7407407407407407
5291,"Byl považován za taktického génia, za člověka, který dokázal vidět za roh.","He was considered a tactical genius, a man who was able to see around the corner.","He was considered a tactical genius, a man who could see around corners.",0.7676377268712191,100.0,1,0.9219530820846558,0.8911296725273132,0.9066522121429443,0.2777777777777778,7.861781425399511e-155,0.7586206847086802,0.6875,0.8461538461538461,0.6666666617283951,0.6,0.75,0.7692307642603551,0.7142857142857143,0.8333333333333334
6385,"A protože tavírna spotřebovává okolo 10 procent celkové vyrobené elektřiny ve Victorii, může dojít k dalším lavinovitým dopadům.","And because the smelter consumes around 10 per cent of the total electricity generated in Victoria, there may be further avalanche impacts.",And there could be additional knock-on effects since the smelter consumes around 10 per cent of Victoria's entire electricity output.,0.186417388122572,73.6666666666667,3,0.7016364336013794,0.7211481332778931,0.7118445634841919,0.18045112781954886,6.336537597532645e-155,0.5714285664399092,0.5454545454545454,0.6,0.34999999501250006,0.3333333333333333,0.3684210526315789,0.4878048730517549,0.47619047619047616,0.5
3215,"Harmonii byla v necelém roce života diagnostikována meningitida typu B, lékaři jí dávali pouze desetiprocentní šanci na přežití.","Harmony was in less than a year of life diagnosed with meningitis B, doctors gave her only a ??% chance of survival.",Harmonie fell ill with meningitis B when she was 11 months old. The doctors only gave her 10% chance of survival.,-0.339253203118923,61.0,2,0.5802152156829834,0.5254660248756409,0.553429901599884,0.21238938053097345,6.8744604038717585e-155,0.46511627407247164,0.45454545454545453,0.47619047619047616,0.19512194622248677,0.19047619047619047,0.2,0.3902438974419989,0.4,0.38095238095238093
4088,"Zmínil jste cizince, v Ústí už trénuje Australan Boehm.","You mentioned foreigners, in humanistic Australian coaches anymore.","You mentioned foreigners, the Australian player Boehm is already training with Ústí.",0.0351831871276442,71.0,2,0.08856071531772614,0.20189489424228668,0.14598797261714935,0.25,7.458340731200295e-155,0.39999999520000007,0.5,0.3333333333333333,0.2222222174691359,0.2857142857142857,0.18181818181818182,0.39999999520000007,0.5,0.3333333333333333
5413,Češky zažily zvláštní den.,Czech women have experienced a strange day.,It was a strange day for the Czechs.,0.3791249941756729,70.0,1,0.4366702735424042,0.5525842905044556,0.49483323097229004,0.4722222222222222,1.0250508875528172e-154,0.3999999950222222,0.42857142857142855,0.375,0.3076923027218935,0.3333333333333333,0.2857142857142857,0.3999999950222222,0.42857142857142855,0.375
5933,"Myslím si, že nestrannost nemůže být takto vykládána, aby se soud vylučoval, jestliže svědkové mají manželku nebo příbuzné na soudu.",I think that impartiality cannot be interpreted in such a way as to exclude the court if the witnesses have a wife or relatives on the court.,I think that the principle of impartiality should not be interpreted in a way that would exclude a court if a witness's spouse or relative works at the courthouse.,1.03674230646803,94.5,2,0.6672000288963318,0.7022206783294678,0.6851688027381897,0.15337423312883436,5.841823317283385e-155,0.571428566434949,0.5925925925925926,0.5517241379310345,0.22222221722908106,0.23076923076923078,0.21428571428571427,0.583333328342014,0.6086956521739131,0.56
9814,"První kolo a finále (22:42) se konají v dnešním druhém dni závodu, na který se dozajista zaměří Wiggins.","The first round and the finals (22:42) are held in today's second day of the race, which will certainly focus on the Wiggins.","The first round and final (10.42pm) take place on today's second day of action, where Wiggins is sure to be the focus.",0.222141016660404,78.0,2,0.6170313358306885,0.6104376912117004,0.6143602132797241,0.2288135593220339,7.135314073812382e-155,0.5217391254347827,0.5217391304347826,0.5217391304347826,0.2727272677272728,0.2727272727272727,0.2727272727272727,0.45454544955578513,0.47619047619047616,0.43478260869565216
3155,"Beyoncé, která se na titulní stránce objevila loni, měla jeden z nejsilnějších roků ve své kariéře díky vydání alba Lemonade.","Beyoncé, which appeared on the front page of the last year, had one of the strongest years in his career thanks to the release of the album Lemonade.","Beyonce, who appeared on last year's cover, has had one of the strongest years of her career with the release of Lemonade.",0.48021764639778,81.0,1,0.6278213858604431,0.5646508932113647,0.5967109203338623,0.1885245901639344,6.476736348343578e-155,0.5999999950720001,0.5357142857142857,0.6818181818181818,0.3333333284114584,0.2962962962962963,0.38095238095238093,0.5853658486853064,0.5454545454545454,0.631578947368421
10197,Jak hodnotíte olympijskou zkušenost?,How do you rate the Olympic experience?,How do you rate your Olympic experience?,1.57541194852152,99.5,2,0.901019275188446,0.9010261297225952,0.9011831879615784,0.5,1.0547686614863434e-154,0.8571428521428571,0.8571428571428571,0.8571428571428571,0.6666666616666668,0.6666666666666666,0.6666666666666666,0.8571428521428571,0.8571428571428571,0.8571428571428571
3406,Pokud odoláte a nepřihodíte navíc grilovaný bůček.,If extra nepřihodíte and resist grilled pork belly.,You have to resist adding a grilled pork belly.,-0.343455944340469,54.0,2,0.3485407531261444,-0.1616131216287613,0.08200597763061523,0.3829787234042553,9.23122931039691e-155,0.4705882303114187,0.5,0.4444444444444444,0.266666661688889,0.2857142857142857,0.25,0.4705882303114187,0.5,0.4444444444444444
8251,"Poslední kniha Andrewa Coea „Chop Suey“ byla o čínské kuchyni v Americe, zatímco Jane ve své knize „97 Orchard“ vypráví životní příběh obytného domu na Lower East Side skrze jídlo.","Andrew Coe's latest book ""Chop Suey"" was about Chinese cuisine in America, while Jane in her book ""97 Orchard"" tells the life story of a residential home on the Lower East Side through food.","Mr. Coe's last book, ""Chop Suey,"" was about Chinese cuisine in America, while Ms. Ziegelman told the story of life in a Lower East Side tenement through food in her book ""97 Orchard.""",1.00780492986376,98.0,1,0.6931757926940918,0.75919508934021,0.7264396548271179,0.18579234972677597,6.42963218611821e-155,0.6764705832352943,0.6764705882352942,0.6764705882352942,0.393939388939394,0.3939393939393939,0.3939393939393939,0.5714285664298314,0.5806451612903226,0.5625
2636,"Nechali jste vše na odbornících, nebo jste sami zasahovali do konečné podoby interiéru?","Did you leave everything to the experts, or have you interfered with the final appearance of the interior?",Did you leave everything to the experts or did you have a say in the final look of the interior?,0.146049059591546,76.0,1,0.8431395292282104,0.8684148788452148,0.8559844493865967,0.21875,6.976638922493247e-155,0.7368421002770082,0.7777777777777778,0.7,0.44444443945987655,0.47058823529411764,0.42105263157894735,0.6249999950195313,0.6666666666666666,0.5882352941176471
5584,Na kuchyňské lince i na obložení krbové stěny byla použita žula.,On the kitchen counter and lining the walls was used granite.,You have used granite on kitchen countertops and fireplace tiling.,-0.0004228093823089,79.0,1,0.3583300709724426,0.38129645586013794,0.37081265449523926,0.25757575757575757,7.570502524714002e-155,0.3809523759637189,0.36363636363636365,0.4,0.1052631529085875,0.1,0.1111111111111111,0.19999999500000015,0.2,0.2
7276,"„Pro lidi to není příjemná zkušenost a my tento problém chceme vyřešit,“ uvedl mluvčí Facebooku v e-mailovém prohlášení.","""This is not a pleasant experience for people, and we want to solve this problem,"" a Facebook spokesman said in an emailed statement.","""This isn't a good experience for people and we plan to address the issue,"" a Facebook spokesperson said in an e-mailed statement.",0.9781131749855052,82.0,2,0.8132017850875854,0.8306527137756348,0.8222038149833679,0.19230769230769232,6.541397549023557e-155,0.577777772780247,0.5652173913043478,0.5909090909090909,0.232558134537588,0.22727272727272727,0.23809523809523808,0.5581395298864251,0.5454545454545454,0.5714285714285714
174,Wakame − temně zelená řasa rostoucí ve vodách kolem ostrova Hokkaidó − se jí také čerstvá i sušená a je stejně populární jako řasa nori.,Wakame - dark green algae growing in the waters around the island of Hokkaido - it is fresh as well as dried and is as popular as the algae.,Wakame − the dark green seaweed growing in the waters around the island of Hokkaido − can be eaten fresh or dried and is as popular as nori.,-0.022969496737354,64.5,2,0.6318410038948059,0.653060793876648,0.6430118680000305,0.15714285714285714,5.913158745372147e-155,0.7017543809664513,0.6896551724137931,0.7142857142857143,0.509090904092562,0.5,0.5185185185185185,0.755555550577778,0.8095238095238095,0.7083333333333334
3872,"V ten moment jsem mu řekl, že nebudu hledat investora, ale sám bych se jím chtěl stát a dát do toho úspory.","In that moment, I told him that I don&apos;t look for the investor, but I would like and give the savings.","I told him that I would not be looking for an investor, because I wanted to invest my own savings into the project.",-0.6034003390580239,46.0,2,0.5202622413635254,0.23347966372966766,0.374012291431427,0.20869565217391303,6.814420298427999e-155,0.49999999501033066,0.5238095238095238,0.4782608695652174,0.23809523310657604,0.25,0.22727272727272727,0.3684210476869806,0.4117647058823529,0.3333333333333333
6858,"Tým z prvního místa se o něco déle vyhne silným Dánům, kteří jsou na čele druhé skupiny.","The first-place team will take a little longer to avoid the strong Danish, who are at the top of the second group.","The first-place finisher will avoid the powerful Dutch, the leaders of the other bracket, for a bit longer when the quarter finals begin.",-0.43231715715834,57.0,2,0.5301682353019714,0.5513466000556946,0.541483461856842,0.18248175182481752,6.372090517561819e-155,0.44444443944691364,0.45454545454545453,0.43478260869565216,0.13953487872363457,0.14285714285714285,0.13636363636363635,0.2999999950000001,0.3,0.3
6098,U prodejců by se tak do půl roku měly po boku SIM určeným výhradně Thajcům objevit i speciální SIM pro cizince.,"For sellers, a special SIM for foreigners should also be found alongside the SIM intended exclusively for Thais within six months.",Retailers should start selling the new SIM cards for foreigners along SIMs for locals within six months.,0.5289026639020179,84.5,2,0.4124317169189453,0.3417118787765503,0.377847284078598,0.22115384615384615,7.014867367137104e-155,0.47368420558171753,0.42857142857142855,0.5294117647058824,0.16666666172839517,0.15,0.1875,0.3999999950367347,0.3684210526315789,0.4375
221,Ivanov byl jedním z nejbližších Putinových spolupracovníků po mnoho let.,Ivanov was one of Putin's closest associates for many years.,Mr Ivanov has been part of Mr Putin's trusted inner circle for many years.,0.732228400280247,83.5,2,0.4925572872161865,0.6294624209403992,0.560874879360199,0.2702702702702703,7.75481342851037e-155,0.499999995138889,0.6,0.42857142857142855,0.18181817698347122,0.2222222222222222,0.15384615384615385,0.5217391255198489,0.6,0.46153846153846156
8311,"Kelemen sice v závěru dotíral na zkušeného Francouze, ten si však postup pohlídal.","Kelemen, in the end, doted on an experienced Frenchman, but he viewed the procedure.","While Kelemen, was trying to chase after the experienced Frenchman, he made sure to advance in the next round.",-2.2781595694928,12.0,1,0.26365408301353455,0.33366110920906067,0.29956504702568054,0.2,6.6709427497276e-155,0.42424241935720847,0.5,0.3684210526315789,0.12903225319458916,0.15384615384615385,0.1111111111111111,0.3333333284222223,0.38461538461538464,0.29411764705882354
9073,"Letoun údajně letěl o něco níž, než je obvyklé, kvůli špatné viditelnosti způsobené kouřem z nedalekých lesních požárů. Letectvo nicméně trvá na tom, že bezpečnost lidí nebyla ohrožena.","The airplane allegedly flew a little lower than normal because of poor visibility caused by smoke from nearby forest fires. The Air Force, however, insists that human security has not been compromised.","He said the jet had flown slightly lower than normal because of poor visibility caused by the smoke from nearby wildfires, but the air force insisted no-one's safety had been compromised.",1.02030439562534,88.5,2,0.7044005990028381,0.7157382369041443,0.7105350494384766,0.13368983957219252,5.4540789064708335e-155,0.4444444394457042,0.4375,0.45161290322580644,0.3606557327062618,0.3548387096774194,0.36666666666666664,0.474576266199368,0.45161290322580644,0.5
6211,"Podle oficiálního olympijského programu jsou hodnoceni podle provedení, obtížnosti a „doby ve vzduchu“.","According to the official Olympic program, they are rated by execution, difficulty and ""time in the air.""","They are judged on execution, difficulty and ""flight time,"" according to the official Olympic program.",-0.271006340405725,61.0,2,0.780155599117279,0.7312589883804321,0.7559982538223267,0.22549019607843138,7.083306718219736e-155,0.48484847988980717,0.4444444444444444,0.5333333333333333,0.3225806402081166,0.29411764705882354,0.35714285714285715,0.3124999950195313,0.29411764705882354,0.3333333333333333
9660,"Na Facebooku jsme si napsali pár zpráv, zdál se jako vtipálek, zapadne k nám.","On Facebook We wrote a few messages, seemed like a teaser, it snaps to us.","We exchanged a couple of messages on Facebook, he is a bit of a comedian, I think he will fit in well with the team.",-0.9537211864637908,41.0,2,0.2168859988451004,0.19699935615062714,0.20821158587932587,0.19827586206896552,6.642126447626952e-155,0.14999999531250016,0.2,0.12,0.0,0.0,0.0,0.11428570948571448,0.14285714285714285,0.09523809523809523
5952,Na jihu se všichni objímají a líbají na tvář.,"In the south, everyone is hugging and kissing on the cheek.","In the south, everybody is hugging and kissing each other on the cheek.",0.3864543972645551,79.6666666666667,3,0.8131663799285889,0.9069708585739136,0.8599186539649963,0.28169014084507044,7.916952498238164e-155,0.8333333283680556,0.9090909090909091,0.7692307692307693,0.6363636314049588,0.7,0.5833333333333334,0.8181818132231407,0.9,0.75
11074,"Na informace o zatčení příslušníků ukrajinských speciálních jednotek na území Ruska přišla již z případu pilotky Savčenkové známá odpověď, že byli údajně na území Ruska uneseni.",The information on the arrest of members of Ukrainian special forces in Russia has already come from the case of a pilot Savčenkové the known answer that they were allegedly kidnapped in Russia's territory.,The Ukrainian side responded to the information about the arrest of the members of the Ukrainian special forces on the territory of Russia by claiming - as they did in the Savchenko case - that they must have been abducted.,0.052582691678715,73.0,1,0.4121367037296295,0.35534512996673584,0.3845894932746887,0.1210762331838565,5.1904100160192e-155,0.5405405355734113,0.5882352941176471,0.5,0.1944444394791668,0.21212121212121213,0.1794871794871795,0.37288135093363983,0.3793103448275862,0.36666666666666664
3552,"Prozatím není jasné, kde bude brát peníze nejen na výstavbu nových mešit, ale také různých vzdělávacích center.","For now, it is not clear where he will take the money not only for the construction of new mosques, but also various training centres.",How the construction of new mosques and various educational centres will be funded is not yet clear,0.828963646642024,94.5,2,0.609025239944458,0.5086814761161804,0.5591108202934265,0.20202020202020202,6.704549726905572e-155,0.47619047137188214,0.4,0.5882352941176471,0.1999999952000001,0.16666666666666666,0.25,0.29999999511250003,0.2608695652173913,0.35294117647058826
4673,"Společnost Valio provedla v roce 2015 průzkum, podle kterého si 84 procent respondentů spojovalo bakterie kyseliny mléčné především se zdravím žaludku a střev a 58 procent respondentů uvedlo, že alespoň příležitostně užívají výrobky obsahující přidané bakterie kyseliny mléčné.","The company Valio has made in 2015, according to the survey, 84 percent of respondents primarily lactic acid bacteria linked to stomach and gut health, and 58 percent of respondents said they had at least occasionally use products containing lactic acid bacteria added.","In a survey conducted in 2015 by Valio, 84 per cent of the respondents associated lactic acid bacteria specifically with the well-being of the stomach and gut and 58 per cent said they use at least occasionally products containing added lactic acid bacteria.",-0.4135570967516629,54.0,2,0.5730221271514893,0.5469211935997009,0.560654878616333,0.11627906976744186,5.086546160520818e-155,0.6046511577906977,0.6046511627906976,0.6046511627906976,0.26190475690476195,0.2619047619047619,0.2619047619047619,0.5217391254358329,0.5142857142857142,0.5294117647058824
7946,"Případ Bordini versus Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotta).","Case Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division of Mecklenburg (Charlotte).","The case is Bordini v. Donald J. Trump For President Inc., 16-CS-14300, General Court of Justice, Superior Court Division County of Mecklenburg (Charlotte).",1.02429564372533,100.0,1,0.7983658909797668,0.8832560777664185,0.8407599925994873,0.2692307692307692,7.739885958598879e-155,0.8888888839111112,0.9523809523809523,0.8333333333333334,0.837209297349919,0.9,0.782608695652174,0.8780487755145747,0.9473684210526315,0.8181818181818182
3418,"Znají tedy telefonní číslo, nikoli však informace o vlastníkovi.","They know the phone number, but not information about the owner.","they know the telephone number, but not the owner information.",0.795727982975311,100.0,2,0.8345614671707153,0.8058947920799255,0.8204842209815979,0.3064516129032258,8.257587255175257e-155,0.7619047569160999,0.7272727272727273,0.8,0.42105262659279785,0.4,0.4444444444444444,0.6315789423822715,0.6,0.6666666666666666
8639,"Model sestavil příběh Venuše podobný evoluci, kterou dříve hypoteticky sestavili planetární vědci.","The model was compiled by the story of Venus, similar to evolution, previously hypothetically compiled by planetary scientists.",The model produced a story of Venus similar to the evolution previously hypothesized by planetary scientists.,-0.677302216773484,65.0,2,0.6710017323493958,0.5429410934448242,0.60686856508255,0.21100917431192662,6.852087256206506e-155,0.647058818546713,0.6111111111111112,0.6875,0.3124999950195313,0.29411764705882354,0.3333333333333333,0.624999995,0.625,0.625
9195,Gee a Schwartzmann budou hovořit a ukazovat snímky návrhu Bertrama Goodhuea z roku 1926 a obnovy a dostavby z roku 1933 od společnosti Hardy Holzman Pfeiffer Associates.,Gee and Schwartzmann will be talking and showing the images of the design by Bertram Goodhuea from 1926 and the reconstruction and completion of the year 1933 from the Hardy Holzman Pfeiffer Associates.,Gee and Schwartzman are scheduled to discuss and share images of the 1926 Bertram Goodhue design as well as the 1993 restoration and addition by Hardy Holzman Pfeiffer Associates.,-0.6028411124015329,50.0,2,0.6143676042556763,0.5684669017791748,0.5919849276542664,0.18435754189944134,6.404757193673296e-155,0.5161290272788763,0.48484848484848486,0.5517241379310345,0.19999999502222232,0.1875,0.21428571428571427,0.408163260308205,0.4166666666666667,0.4
11337,Je pro vás jazyková bariéra problém?,Is the language barrier a problem for you?,Does the language barrier present a problem for you?,1.08422270891857,100.0,1,0.9142706990242004,0.9620867371559143,0.9381828904151917,0.36538461538461536,9.016694272254374e-155,0.823529406782007,0.875,0.7777777777777778,0.6666666616888889,0.7142857142857143,0.625,0.823529406782007,0.875,0.7777777777777778
9300,"Jen za poslední týden vyrazily do ulic tisíce lidí, kteří požadují zásadní politické změny.","In the last week alone, thousands of people, who demand fundamental political change, have set off into the streets.","In the last week alone, thousands of people stormed into the streets, demanding fundamental political change.",0.686010376166051,98.0,2,0.9031605124473572,0.8120517134666443,0.8574779629707336,0.21100917431192662,6.852087256206506e-155,0.6285714236081633,0.5789473684210527,0.6875,0.48484847988980717,0.4444444444444444,0.5333333333333333,0.48484847988980717,0.4444444444444444,0.5333333333333333
8597,Policie proti protestujícím použila slzný plyn a gumové projektily.,Police used tear gas and rubber projectiles against the protesters.,Police used tear gas and rubber bullets against the protesters.,0.5774235928667559,86.0,1,0.9396522045135498,0.9396563768386841,0.9397523403167725,0.30158730158730157,8.191788698566715e-155,0.899999995,0.9,0.9,0.7777777727777778,0.7777777777777778,0.7777777777777778,0.899999995,0.9,0.9
3913,"Nová instituce nahradí současnou Francouzskou nadaci pro islám, kterou v roce 2005 založil tehdejší premiér Dominique de Villepin.","The new institution will replace the current French foundation for Islam, founded in 2005 by then Prime Minister Dominique de Villepin.","The new institution will replace the “Foundation for Islam of France”, which was founded in 2005 by former Prime Minister Dominique de Villepin",0.3815978947265271,68.0,2,0.7162055373191833,0.828955888748169,0.7723962664604187,0.22377622377622378,7.056334924590512e-155,0.7272727222830578,0.7619047619047619,0.6956521739130435,0.5714285664399092,0.6,0.5454545454545454,0.7272727222830578,0.7619047619047619,0.6956521739130435
2374,"Mluvili jsme s Rhonem Mizrachi, velmistrem federace Krav Magy sídlícím v New Yorku, abychom zjistili, jak si poradit s ozbrojenými lupiči na blízkou vzdálenost.","We spoke to Rhon Mizrachi, Grandmaster of the Krav Magy Federation, based in New York, to find out how to deal with armed robbers shortly.","We spoke to Rhon Mizrachi, New York-based grandmaster of the Krav Maga Federation, to find out how to deal with gun-toting muggers at close range.",0.625679876683227,89.0,1,0.6913076639175415,0.7108395099639893,0.7015424966812134,0.2191780821917808,6.983462042874437e-155,0.6799999950000002,0.68,0.68,0.4999999950000001,0.5,0.5,0.6086956471739131,0.6086956521739131,0.6086956521739131
4364,"Pokud by se oba tyto podniky stáhly z trhu, znamenalo by to podstatné snížení poptávky na trhu [elektrické energie].","If these two had withdrawn from the market, it would mean a substantial reduction in demand on the market [electricity].",If both of those plants go from the market that's a significant reduction in demand in the [electricity] market.,0.153703149774369,77.6666666666667,3,0.6143081784248352,0.5926768183708191,0.6041149497032166,0.20535714285714285,6.759695335066357e-155,0.5128205078238003,0.5,0.5263157894736842,0.21621621121986864,0.21052631578947367,0.2222222222222222,0.45714285217959183,0.42105263157894735,0.5
