,source,reference,translation,z-score,avg-score,annotators,bert_metric_p,bert_metric_r,bert_metric_f,bleu_metric_mod_prec,bleu_metric_sen_bleu,Rouge1_metric_f,Rouge1_metric_r,Rouge1_metric_p,Rouge2_metric_f,Rouge2_metric_r,Rouge2_metric_p,RougeL_metric_f,RougeL_metric_r,RougeL_metric_p
12140,"В условиях санатория человек может проверить состояние своего организма и получить рекомендации врача, как ему жить, чтобы здоровье его не разрушалось.","Under the conditions of the sanatorium man can check the condition of his body and get a doctor's recommendation like him to live so that his health will not deteriorate. ""","In the setting of a health resort, a person can check the state of their body and receive recommendations from a doctor about how to live so that their health does not fall apart.",-0.0112949032080689,63.0,2,0.511043131351471,0.47143250703811646,0.4919913411140442,0.12849162011173185,5.346993032984543e-155,0.46153845654911246,0.4838709677419355,0.4411764705882353,0.1904761854875285,0.2,0.18181818181818182,0.47272726772892565,0.48148148148148145,0.4642857142857143
5083,"""Туристы туда, помидоры обратно сюда,"" как было сказано в отчете в газете Ведомости.","""Tourists go there, tomatoes back here,"" as the report in the Vedomosti newspaper said.","""Tourists that way, tomatoes back here,"" as a report in Vedemosti newspaper phrased it.",-0.9401462957275528,85.0,1,0.6414279937744141,0.6601749062538147,0.6513532400131226,0.26436781609195403,7.669666985057712e-155,0.5714285664285715,0.5714285714285714,0.5714285714285714,0.3076923026923078,0.3076923076923077,0.3076923076923077,0.5925925875994514,0.6153846153846154,0.5714285714285714
862,"Об Ай Яньхань из Китая в финале женской эстафеты 4х200 м вольным стилем сказали: ""Эта маленькая 14-летняя китаянка выронила мяч, детка"".","About Ai Yanhang from China in the women's 4x200m freestyle relay said: ""This little 14-year-old Chinese woman dropped the ball, baby.""","Ai Yanhan of China in the Women's 4 x 200m Freestyle Relay Final was described as: 'That little 14-year-old from China dropped the ball, baby.'",0.75888482148463,92.0,1,0.6996974945068359,0.7364091873168945,0.7184525728225708,0.22377622377622378,7.056334924590512e-155,0.45833332836805557,0.5,0.4230769230769231,0.3043478211247638,0.3333333333333333,0.28,0.3999999950222222,0.42857142857142855,0.375
14101,Я не подписывалась на это.,I did not sign to this.,I didn't sign up for this.,-0.983400562723655,49.0,1,0.34695491194725037,0.462614506483078,0.40512868762016296,0.4230769230769231,9.702460521311573e-155,0.4999999950000001,0.5,0.5,0.0,0.0,0.0,0.4999999950000001,0.5,0.5
6904,"Я на самом деле не из тех людей, которые отслеживают свои голы.",I'm really not of those people who track their goals.,I'm not really one of those people who keeps track of their goals.,1.07278903443561,98.0,1,0.7843050956726074,0.8627259135246277,0.8235369920730591,0.3333333333333333,8.612150057732663e-155,0.8695652124763706,1.0,0.7692307692307693,0.38095237605442184,0.4444444444444444,0.3333333333333333,0.8181818132231407,0.9,0.75
17304,"Линзы Snapchat были подвержены критике в прошлом, когда их обвиняли в том, что приложение рекламировало темную кожу лица или поощряло выбеленные лица как идеал красоты.",Snapchat lenses were criticized in the past when they were accused of having the app advertised a person's dark skin or encouraged the defacer as a beauty ideal.,Snapchat lenses have drawn criticism in the past with accusations that the app was promoting blackface or encouraging whitened skin tones as an ideal of beauty.,-0.775269080919327,29.0,1,0.6060070991516113,0.5191205739974976,0.5629299283027649,0.15,5.7772058884558644e-155,0.4814814764883402,0.4642857142857143,0.5,0.15384614885355044,0.14814814814814814,0.16,0.36734693377759275,0.375,0.36
4013,Компания входит в международный холдинг LVMH.,Company is part of the international holding company LVMH.,The company is part of the international LVMH group.,0.584649598240171,97.0,1,0.7511584162712097,0.753183901309967,0.7525733113288879,0.4230769230769231,9.702460521311573e-155,0.7777777727777778,0.7777777777777778,0.7777777777777778,0.4999999950000001,0.5,0.5,0.6666666616666668,0.6666666666666666,0.6666666666666666
16025,"Ранее житель Запорожской области Евгений Панов, который был задержан по подозрению в организации терактов в Крыму, признал свою вину на допросе.","The previously inhabitant of Zaporozh'ye region Yevgeny Panov, who was detained on the suspicion of the organization of acts of terror in the Crimea, recognized his fault on the examination.","Earlier, Evgeny Panov, a resident of Zaporozhsky Region, who was detained on suspicion of organising acts of terrorism in Crimea, admitted his guilt during an interrogation.",-0.582972556160464,59.0,1,0.6605265140533447,0.5901827216148376,0.625740110874176,0.15606936416184972,5.892926796680927e-155,0.46428570931122454,0.43333333333333335,0.5,0.18518518021262018,0.1724137931034483,0.2,0.4680851013852422,0.4782608695652174,0.4583333333333333
13440,"Некоторые могли зарегистрироваться в ""личном кабинете"" для получения единоразовой услуги и давно забыли об этом.","Some were able to register in a ""personal office"" to receive a one-time service and have long forgotten about it.",Some people could have registered for a ‘personal account’ for a one-time service and have long since forgotten about it.,0.345222984579329,97.0,1,0.6673973798751831,0.6741827130317688,0.6713231205940247,0.19008264462809918,6.503444652781269e-155,0.5499999950000001,0.55,0.55,0.36842104763157896,0.3684210526315789,0.3684210526315789,0.5714285664326532,0.5555555555555556,0.5882352941176471
15250,"Если посмотреть на динамику курса рубля, который, хотя и показал сильные колебания в начале года, по итогам августа с начала года укрепился на 12%.","If we look to the dynamics of the exchange value of the ruble, which, although it showed strong fluctuations at the beginning of year, on the sums of August since the beginning of the year was strengthened to 12%.","If you look at the dynamic of the rouble exchange rate, despite displaying high volatility at the beginning of the year, it strengthened by 12% between the beginning of the year and August.",-1.10936918118452,36.0,1,0.6387759447097778,0.5567522644996643,0.5981126427650452,0.15873015873015872,5.9429481467297834e-155,0.5833333283680556,0.5384615384615384,0.6363636363636364,0.2571428521795919,0.23684210526315788,0.28125,0.31372548521337956,0.2962962962962963,0.3333333333333333
3779,"Мэр Канн Давид Лиснар (David Lisnard) пояснил, что подобная одежда ""не отвечает правилам приличия, принципам секуляризма и не соответствует нормам гигиены и безопасности"".","The mayor of Cannes David Lisnard Lisnar (David) explained that such clothes ""does not meet the rules of decency, the principles of secularism and does not correspond to the norms of hygiene and safety.""","The Mayor of Cannes, David Lisnard, explained that this type of clothing ‘ignores the rules of decorum, the principles of secularism, and does not adhere to standards of hygiene and safety’.",0.442711105651776,98.0,1,0.6822318434715271,0.6797570586204529,0.681512176990509,0.14210526315789473,5.623119296341808e-155,0.5454545404729111,0.5142857142857142,0.5806451612903226,0.2812499950195313,0.2647058823529412,0.3,0.490566032751869,0.4642857142857143,0.52
14714,"""Ему нравилась континентальная кухня, например, рыба с огуречным соусом"", — рассказал Коу.","“It pleased continental kitchen, for example, fish with the cucumber sauce”, it described Kou.","""He liked to eat Continental cuisine, like fish with cucumber sauce,"" Mr. Coe said.",-0.319915562672878,70.0,1,0.4176923334598541,0.35458675026893616,0.38694897294044495,0.25301204819277107,7.503135973185713e-155,0.2142857092857144,0.21428571428571427,0.21428571428571427,0.07692307192307725,0.07692307692307693,0.07692307692307693,0.2142857092857144,0.21428571428571427,0.21428571428571427
2941,"Вчера пленум ДУМ обязал своих имамов вести пятничные проповеди только на татарском, чтобы заставить молодых татар ""изучить свой родной язык"".","Yesterday, the plenary WPM ordered their imams to Friday sermons only in Tatar to compel young Tatars ""to study their native language.""","Yesterday, a plenum of the MRB ordered their imams to lead Friday sermons in Tatar only, to force young Tatars ‘to learn their native language’.",-0.191442888842315,63.0,1,0.7300360798835754,0.7666314244270325,0.748684287071228,0.1736111111111111,6.215283942666845e-155,0.6249999950086808,0.6521739130434783,0.6,0.30434782109640834,0.3181818181818182,0.2916666666666667,0.5909090859194216,0.6190476190476191,0.5652173913043478
8410,"За год работы производства в Варненском районе в бюджеты разных уровней перечислено 346,3 млн руб.",During the year of production in Varna region the budgets of different levels are allocated 346.3 million rubles.,"Over the first year of production in Varnensky District, 346.3 million roubles were paid into the budgets of different levels of government.",-0.5132569619473359,42.0,1,0.5553827881813049,0.6557459235191345,0.6057536602020264,0.19285714285714287,6.550735737288124e-155,0.6190476140929706,0.6842105263157895,0.5652173913043478,0.44999999505,0.5,0.4090909090909091,0.5945945896274654,0.6470588235294118,0.55
2133,"Многочисленные реки на юго-востоке Луизианы и юге Миссисипи вышли из берегов и угрожают широкомасштабным наводнением после экстремального количества осадков, сообщила Национальная Метеорологическая служба.","Numerous rivers in southeast Louisiana and south Mississippi have overflowed and threatened by widespread flooding after extreme rainfall, reported the National Meteorological Service.","Numerous rivers in southeast Louisiana and southern Mississippi were overflowing their banks and threatening widespread flooding after extreme rainfall, the National Weather Service reported.",0.878043364950337,92.0,1,0.8194963932037354,0.8163052797317505,0.8181961178779602,0.14659685863874344,5.711294405792476e-155,0.7234042503214125,0.7391304347826086,0.7083333333333334,0.44444443944691364,0.45454545454545453,0.43478260869565216,0.6666666616691358,0.6818181818181818,0.6521739130434783
12072,"Вообще, на территории деревни имеется Центр медитаций и религиозных обрядов для представителей всех конфессий.","In general, the village has a meditation center and religious ceremonies for representatives of all faiths.","In fact, there is a Centre for Meditation and Religious Ceremonies for representatives of all faiths within the village.",0.652532011755484,96.0,1,0.6511525511741638,0.726482629776001,0.6890730261802673,0.18333333333333332,6.386941422879879e-155,0.5714285664653063,0.625,0.5263157894736842,0.30303029807162535,0.3333333333333333,0.2777777777777778,0.4705882303114187,0.5,0.4444444444444444
1485,"Graff - ювелирно-часовой дом, основанный в 1960 году в Лондоне Лоуренсом Граффом.","Graff is a jewelery-watch house, founded in 1960 in London by Lawrence Graffe.","Graff is a jewellery and watch house founded in 1960, in London, by Laurence Graff.",0.575015912624413,74.0,1,0.7592352628707886,0.8007420897483826,0.7802718281745911,0.3253012048192771,8.507756502065202e-155,0.4999999950255103,0.5384615384615384,0.4666666666666667,0.23076922579881665,0.25,0.21428571428571427,0.47999999500800006,0.5,0.46153846153846156
3208,"Сообщается, что один из 29-летних мужчин - в критическом состоянии; две другие жертвы были зарегистрированы в стабильном состоянии, согласно CBS Филадельфия.","It is reported that one of the 29 year old man is in critical condition; the other two victims were reported in stable condition, according to CBS Philadelphia.","One of the 29-year-old men was reported in critical condition; the other two victims were listed in stable condition, according to CBS Philadelphia.",0.965601451660198,97.5,2,0.8043513298034668,0.7905675768852234,0.7977797985076904,0.20270270270270271,6.715865430698849e-155,0.705882347989235,0.6428571428571429,0.782608695652174,0.6122448930112453,0.5555555555555556,0.6818181818181818,0.6666666616888889,0.625,0.7142857142857143
1648,В том злополучном рейсе серьезно пострадали четверо жителей Волгоградской области.,"In that ill-fated flight, four residents of the Volgograd region were seriously injured.",Four residents from Volgograd Region were seriously injured on that ill-fated journey.,0.4241940771271479,79.0,2,0.7894185185432434,0.7668390274047852,0.7784664630889893,0.2441860465116279,7.371105674898801e-155,0.559999995008,0.5384615384615384,0.5833333333333334,0.26086956022684316,0.25,0.2727272727272727,0.39999999500800004,0.38461538461538464,0.4166666666666667
13499,Кеплер измеряет скорости вращения звёзд в скоплении Плеяд,Kepler measures the speed of rotation of stars in the Pleiades cluster,Kepler measures spin rates of stars in Pleiades cluster,1.02374688711063,97.0,1,0.8578869700431824,0.8182465434074402,0.8382613658905029,0.32727272727272727,8.533498638055513e-155,0.6666666617687076,0.5833333333333334,0.7777777777777778,0.42105262670360116,0.36363636363636365,0.5,0.7368421002770082,0.7,0.7777777777777778
3143,"Несмотря на то, что когда-то Венера, возможно, была обитаемой, она в течение нескольких миллиардов лет подвергалась воздействию слишком большого жара и ультрафиолетового излучения.","Despite the fact that the Venus may be habitable, it over several billion years was exposed to too much heat and ultraviolet radiation.","Though likely once habitable, Venus was -- over the course of several billion years -- exposed to too much heat and ultraviolet light.",0.97941432634639,94.0,1,0.6492355465888977,0.6549450755119324,0.652654230594635,0.1865671641791045,6.443025064911208e-155,0.6521739080434783,0.6521739130434783,0.6521739130434783,0.3636363586363637,0.36363636363636365,0.36363636363636365,0.5454545404545454,0.5454545454545454,0.5454545454545454
4742,Это может объяснить бум среди деятелей возрождения винила определенного возраста.,This may explain the boom among people in the figures of the revival of the vinyl of a certain age.,That may explain a boom in vinyl revivalists of a certain age.,0.247734863506881,96.0,1,0.708702564239502,0.516974151134491,0.6118093132972717,0.3548387096774194,8.885619488193711e-155,0.5624999953125002,0.45,0.75,0.2666666620222223,0.21052631578947367,0.36363636363636365,0.6923076874260355,0.6,0.8181818181818182
7127,"Итак, это непредвиденные последствия какой-то борьбы за власть?","So, are the consequences of some power struggle?",So is this the fall-out from some kind of power struggle?,-0.3133618983296489,76.5,2,0.4354996979236603,0.5590291619300842,0.4973827302455902,0.3157894736842105,8.382451328140937e-155,0.5263157845983379,0.625,0.45454545454545453,0.11764705397923896,0.14285714285714285,0.1,0.42105262670360116,0.5,0.36363636363636365
7240,"Эта сборная выглядит, наконец-то, как Америка.",This team looks like America.,"This team looks, finally, like America.",0.5494969483422629,76.0,1,0.7097651958465576,0.8533398509025574,0.7810102701187134,0.41025641025641024,9.55432265389106e-155,0.7272727223140496,0.8,0.6666666666666666,0.4444444395061729,0.5,0.4,0.7272727223140496,0.8,0.6666666666666666
16328,"Доски пола в доме, в котором в прошлом продавались наркотики, были выдернуты",The floor boards in the house in which drugs were sold in the past were are,"Floor boards had been pulled up in the property, from which drugs had been dealt in the past",-1.4924144871794,12.0,1,0.4419092833995819,0.4368216395378113,0.44027501344680786,0.20652173913043478,6.778835615004783e-155,0.4705882303114187,0.5,0.4444444444444444,0.24999999501953132,0.26666666666666666,0.23529411764705882,0.4615384565680473,0.5,0.42857142857142855
2492,"""Мы обучаем его языку жестов"", — сказала Пиксивто CBS News.","""We teach him in sign language,"" said Picsivto CBS News.","""We're teaching him sign language,"" Picciuto told CBS News.",0.274508263111517,94.0,1,0.5701432824134827,0.46987399458885193,0.5203262567520142,0.423728813559322,9.709932575188756e-155,0.5263157844875347,0.5,0.5555555555555556,0.23529411266435996,0.2222222222222222,0.25,0.5263157844875347,0.5,0.5555555555555556
486,"В Англии и Уэльсе все отсылки к RBS, включая внешний головной офис и фондовую биржу, будут изменены на NatWest.","In England and Wales, all references to RBS, including the external head office and the stock exchange, will be changed to NatWest.","In England and Wales, all RBS references, outside head office and the stock exchange listing, will be changed to NatWest.",0.440688003077093,77.0,1,0.8026593327522278,0.786291778087616,0.7947973608970642,0.2396694214876033,7.3026170955052375e-155,0.7142857092970523,0.6818181818181818,0.75,0.5999999950125001,0.5714285714285714,0.631578947368421,0.7368421002631579,0.7368421052631579,0.7368421052631579
14612,"Это Юрий и Елена Кривохижины из Котово вместе с 9-летним внуком Артемом, а также 5-летняя Анастасия Бочкарева, которую отвезли в областную больницу города Симферополя - девочка находится в тяжелом состоянии.","This Yuri and Helen Krivokhizhiny from Kotov together with the 9-year grandson Artem, and also 5-year Anastasia Bochkareva, whom they transported into the provincial hospital of Simferopol' city - girl is in heavy state.","They are Yury and Elena Krivokhizhin from Kotovo and their 9-year-old grandson, Artyom, as well as 5-year-old Anastasia Bochkareva, who was taken to the regional hospital in the city of Simferopol: the girl is in critical condition.",-0.304858601351262,50.0,1,0.5669376254081726,0.5404434204101562,0.5543830394744873,0.14655172413793102,5.710415136384252e-155,0.36619717810751845,0.38235294117647056,0.35135135135135137,0.08695651674858251,0.09090909090909091,0.08333333333333333,0.31249999500000003,0.3125,0.3125
14484,"Использовать несмываемые чернила на пальцах людей, как только они бросят свой бюллетень, чтобы помешать кому-либо голосовать дважды.","To use the indelible inks on the fingers of people, as soon as they will throw their bulletin in order to prevent someone from voting twice.",Use indelible ink on a person's fingers once they cast their ballot to prevent anyone voting twice.,-0.8246344682900391,85.0,1,0.561366081237793,0.46030789613723755,0.5111613273620605,0.2222222222222222,7.031791076575252e-155,0.41860464638182804,0.34615384615384615,0.5294117647058824,0.09756097085068434,0.08,0.125,0.4390243853896491,0.375,0.5294117647058824
8636,"Он был поддержан миллионами фунтов спонсорской помощи международному спорту, от Кубка шести наций по регби до чемпиона Уимблдона Энди Мюррея.","He was supported by millions of pounds of sponsorship for international sport, from the Cup of six nations on rugby to champion Wimbledon Andy Murray.","It was backed with millions of pounds in sponsorship of international sport, from Six Nations rugby to Wimbledon champion Andy Murray.",0.8062855966513409,99.0,1,0.7388299107551575,0.6079450249671936,0.6731532216072083,0.20149253731343283,6.6957880601198295e-155,0.6521739080812855,0.6,0.7142857142857143,0.27272726776859507,0.25,0.3,0.6046511578150352,0.5652173913043478,0.65
7938,"Американская культура кажется вовлеченной в бесконечную борьбу за многообразие и инклюзивность, начиная от корпоративных залов заседаний до Голливуда и девайсов, которые мы все носим с собой.","American culture seems to be involved in an endless struggle for diversity and inclusiveness, ranging from the corporate meeting rooms to Hollywood and the devices that we all carry with ourselves.","American culture seems involved in an endless struggle over diversity and inclusion, from corporate boardrooms to Hollywood and the devices we all carry in our hands.",0.30265621923533,90.0,2,0.8262816667556763,0.7855322957038879,0.806149423122406,0.1566265060240964,5.90343581402843e-155,0.7017543810033857,0.6451612903225806,0.7692307692307693,0.4727272677685951,0.43333333333333335,0.52,0.7307692257988165,0.6785714285714286,0.7916666666666666
2820,"То с горячей водой проблемы, то, простите, с унитазами.","The problem with hot water, then, sorry, with the gutters.","One day there's a problem with the hot water, and the next day it's, excuse me, the toilets.",-1.833096214445,21.0,1,0.33214840292930603,0.45032966136932373,0.3915761113166809,0.20652173913043478,6.778835615004783e-155,0.35714285255102046,0.5,0.2777777777777778,0.23076922624260363,0.3333333333333333,0.17647058823529413,0.4166666619791667,0.5555555555555556,0.3333333333333333
13293,"Во втором квартале сезонно очищенный спад ВВП составил 0,2% к предыдущему кварталу.","In the second quarter, seasonally cleared GDP decline was 0.2% for the previous quarter.","In the second quarter, the seasonally adjusted decline in GDP amounted to 0.2% compared to the previous quarter.",0.5193090549015289,96.0,1,0.6476147174835205,0.7247607111930847,0.6864349246025085,0.24107142857142858,7.32394520560646e-155,0.7058823480103807,0.8,0.631578947368421,0.37499999507812504,0.42857142857142855,0.3333333333333333,0.6666666616888889,0.7142857142857143,0.625
9140,Это поможет датировать бусину с максимально возможной точностью.,This will help to date the busins with the maximum possible accuracy.,This will help to date the bead as accurately as possible.,-2.1195893604562,26.0,1,0.7571325302124023,0.6759234070777893,0.7166956067085266,0.3275862068965517,8.537584584489365e-155,0.6086956471833649,0.5833333333333334,0.6363636363636364,0.47619047120181407,0.45454545454545453,0.5,0.6666666616780046,0.6363636363636364,0.7
15821,"И будешь под аккомпанемент машины, беспорядочно распыляющей жидкость для умерщвления насекомых, думать о вечном.","And you will to the accompaniment of the machine, which disorderly pulverizes liquid for killing the insects, think about the eternal.","And you, to the accompaniment of a device randomly spraying a liquid to kill insects, will think about eternity.",-0.6340846970173499,65.0,1,0.5157561302185059,0.439207524061203,0.47805875539779663,0.24107142857142858,7.32394520560646e-155,0.4999999950125001,0.47619047619047616,0.5263157894736842,0.21052631080332423,0.2,0.2222222222222222,0.514285709289796,0.5,0.5294117647058824
10719,"Дожди с грозами прогнозируются также в Орловской, Курской и Воронежской областях, сообщают ""Дни.ру"".","Rains with thunderstorms are predicted also in the Oryol, Kursk and Voronezh regions, according to ""Days.ru"".","Rain with thunderstorms is also forecast for Oryol, Kursk, and Voronezh Regions, Dni.ru reports.",0.38269878148708,99.0,1,0.7313187718391418,0.6772350072860718,0.7046266198158264,0.2916666666666667,8.055928719880389e-155,0.37499999501953135,0.35294117647058826,0.4,0.13333332835555575,0.125,0.14285714285714285,0.37499999501953135,0.35294117647058826,0.4
14573,"Дополнительное, не законченное на данный момент расследование разведданных Центкома проводит главный инспектор Министерства обороны.","Additional, the Inspector General of Defense Ministry conducts the not final at the given moment investigation of intelligence data US Central Command.","There is an additional, ongoing investigation of Centcom intelligence by the Department of Defense inspector general.",-1.4529110085068797,33.0,1,0.4032197594642639,0.22511619329452515,0.3137702941894531,0.19658119658119658,6.6136803792360475e-155,0.3157894688088643,0.2727272727272727,0.375,0.1111111062500002,0.09523809523809523,0.13333333333333333,0.1764705833044984,0.15789473684210525,0.2
10894,Причем наиболее ему подвержены люди из больших городов в возрасте от 45 до 55 лет.,And the most he is exposed to people from big cities aged 45 to 55 years.,"Moreover, the people who are most susceptible to it are from large cities and between the ages of 45 and 55.",0.391855006899636,93.0,1,0.3952763080596924,0.4041084945201874,0.400664359331131,0.19444444444444445,6.577638255979825e-155,0.43243242752373995,0.5,0.38095238095238093,0.0,0.0,0.0,0.42424241928374656,0.4666666666666667,0.3888888888888889
16998,Кадровый состав армии приобрел новое качество с приходом на пост министра обороны Сергея Шойгу.,"The staff of the army acquired new quality with the arrival of the Minister of Defence, Sergei Shoigu.",The army's professional personnel have acquired a new level of quality since the advent of Sergei Shoigu to the post of defence minister.,0.677980679230475,100.0,1,0.630885899066925,0.7188457250595093,0.6750518083572388,0.17518248175182483,6.243348145141533e-155,0.5365853609280192,0.6111111111111112,0.4782608695652174,0.05128204636423453,0.058823529411764705,0.045454545454545456,0.4117647010380623,0.5,0.35
12638,"Президент России Владимир Путин выразил надежду на то, что Антон Вайно в качестве нового руководителя администрации главы государства будет способствовать ее конструктивной работе.",Russian President Vladimir Putin expressed his hope that Anton Vaino as the new head of the administration of the head of state will contribute to its constructive work.,"Russian President Vladimir Putin expressed hope that Anton Vaino, as the new chief of the administration of the head of state, will contribute to its constructive work.",0.145934478978316,85.0,1,0.9373539090156555,0.9506497979164124,0.9440856575965881,0.16071428571428573,5.979976219279699e-155,0.8727272677289256,0.8571428571428571,0.8888888888888888,0.7169811270772517,0.7037037037037037,0.7307692307692307,0.8695652123913045,0.8695652173913043,0.8695652173913043
2362,"В условиях санатория человек может проверить состояние своего организма и получить рекомендации врача, как ему жить, чтобы здоровье его не разрушалось.","In a sanatorium person can check the status of my body and get the doctor's advice, as he live to his health has not been destroyed.","In the setting of a health resort, a person can check the state of their body and receive recommendations from a doctor about how to live so that their health does not fall apart.",-1.2019506913026998,62.0,1,0.295293390750885,0.34122446179389954,0.319267600774765,0.13966480446927373,5.574625596200399e-155,0.4666666617555556,0.5384615384615384,0.4117647058823529,0.13793102957788364,0.16,0.12121212121212122,0.4528301836952652,0.48,0.42857142857142855
16962,"Но в целом, можно предполагать, что к концу года темпы падения экономики РФ замедлятся до -0,5% против -3,7% в 2015"", - говорит аналитик ГК Forex Club Ирина Рогова.","But in general, it can be assumed that by the end of the year the rate of the Russian economy decelerate to-0.5% against-3.7% in 2015, ""says the main forex club Irina Rogov.","Overall, however, we can assume that by the end of the year, the rate of decline in the Russian economy will slow to -0.5%, compared to -3.7% in 2015’, says Irina Rogova, an analyst with Forex Club.",-0.117236193588505,87.0,2,0.6114704012870789,0.6210734844207764,0.6168913245201111,0.16666666666666666,6.08970970641905e-155,0.4657534196809908,0.5,0.4358974358974359,0.2816901358698672,0.30303030303030304,0.2631578947368421,0.3934426179844129,0.42857142857142855,0.36363636363636365
1724,"Немного одиноко выигрывать одному, если честно.","It's a bit lonely to win alone, to be honest.",It's a bit lonely winning on your own to be honest.,0.687379159245779,98.5,4,0.8075399994850159,0.7908176779747009,0.7994922995567322,0.3137254901960784,8.355012788635788e-155,0.6666666616780046,0.7,0.6363636363636364,0.5263157844875347,0.5555555555555556,0.5,0.6999999950500001,0.7777777777777778,0.6363636363636364
6946,"Вчера пленум ДУМ обязал своих имамов вести пятничные проповеди только на татарском, чтобы заставить молодых татар ""изучить свой родной язык"".","Yesterday, the DUM plenum obliged his imams to conduct five-sided sermons only on Tatar, to force young Tatars to ""learn their native language.""","Yesterday, a plenum of the MRB ordered their imams to lead Friday sermons in Tatar only, to force young Tatars ‘to learn their native language’.",-0.685961217227104,53.0,1,0.7192612290382385,0.7065984010696411,0.7133889198303223,0.1736111111111111,6.215283942666845e-155,0.4897959133694294,0.5,0.48,0.2127659524490721,0.21739130434782608,0.20833333333333334,0.44444443944691364,0.45454545454545453,0.43478260869565216
16207,"При помощи инструмента ""Линзы"" Snapchat позволяет примерно 150 миллионам пользователей в день изменять действительность и играть с индивидуальностью способами, которые граничат с абсурдом.","Using the lens tool, Snapchat enables approximately 150 million users per day to change the reality and play with individual ways that border the absurdity.","With its lens tool, Snapchat allows some 150 million daily users to alter reality and play with identity in ways that border on the absurd.",-1.9660986826028,1.0,1,0.6705598831176758,0.7071119546890259,0.6892828345298767,0.17985611510791366,6.3260820419853015e-155,0.5999999950000001,0.6,0.6,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.6249999950086808,0.6521739130434783,0.6
3220,"Создавая теорию: Согласно этому пользователю, возможно, есть причина, лежащая в основе схожей внешности этой пары","Creating a theory: According to this user, there may be the reason behind the similar appearance of this pair","Floating a theory: According to this user, perhaps there is a reason behind the pair's similar looks",0.795194490467376,92.0,1,0.8302687406539917,0.8380059003829956,0.8344041109085083,0.22,6.9965437815511405e-155,0.6111111061265434,0.5789473684210527,0.6470588235294118,0.41176470089965406,0.3888888888888889,0.4375,0.6666666616712582,0.6470588235294118,0.6875
6121,А что насчет предполагаемой эмоциональной важности пластинок?,But what about the alleged emotional importance of plastic?,But what about the alleged emotional importance of records?,-0.309848354662681,71.0,1,0.8712661266326904,0.854500412940979,0.8630932569503784,0.3728813559322034,9.108724155497867e-155,0.888888883888889,0.8888888888888888,0.8888888888888888,0.874999995,0.875,0.875,0.888888883888889,0.8888888888888888,0.8888888888888888
3176,"""У Турции есть шанс привлечь много туристов, если она сейчас даст очень бюджетные предложения - 50-60 тыс. рублей за тур на двоих, потому что есть люди, которые целенаправленно ждут очень дешевых туров"", - говорит Валерия Розенталь, генеральный директор турагентства Optio-Travel.","""Turkey has a chance to attract many tourists, if it now will be a very budget proposals - 50 to 60 thousand rubles for a tour for two people, because there are people who are waiting for a very cheap tours,"" says Valeria Rosenthal, CEO of travel agency Optio - Travel.","‘Turkey has a chance to attract lots of tourists if it provides very budget-friendly offers – 50-60 thousand roubles for a trip for two – because there are people who intentionally wait for very cheap tours’, says Valery Rosenthal, CEO of Optio-Travel travel agency.",0.39159501734904,82.0,1,0.6444801092147827,0.6256068348884583,0.6356198191642761,0.12781954887218044,5.332991063199674e-155,0.5684210476587259,0.5294117647058824,0.6136363636363636,0.32258064018961735,0.3,0.3488372093023256,0.5749999950125,0.5476190476190477,0.6052631578947368
6796,"Донна МакЭвой, расселитель в Cornwall Housing, сказала, что она боится, что его не спасти.","Donna McKee, a selfless in Memphis, said she feared he was not saving him.","Donna McEvoy, housing manager at Cornwall Housing, said she feared it might be beyond saving.",-2.8597621070249506,9.0,1,0.2541782259941101,0.30879005789756775,0.28250980377197266,0.23655913978494625,7.255077931534952e-155,0.3448275812128419,0.35714285714285715,0.3333333333333333,0.14814814315500704,0.15384615384615385,0.14285714285714285,0.3448275812128419,0.35714285714285715,0.3333333333333333
12516,"Подробнее о деле господина Сандакова читайте в материале ""Ъ"" ""Бывший вице-губернатор требует объединения своих дел"".","Read more about the case of Mr. sandakov read in the material ""Kommersant"" ""former vice governor requires merging their affairs.""","For more information about Mr Sandakov, read the following Kommersant material: ‘Former vice governor requests the consolidation of his cases’.",0.683960826331573,94.0,1,0.5573284029960632,0.5410462021827698,0.5499074459075928,0.16783216783216784,6.110965302306542e-155,0.43902438524687687,0.42857142857142855,0.45,0.051282046285339083,0.05,0.05263157894736842,0.3589743539776463,0.35,0.3684210526315789
16533,"Полиция призывает свидетелей, после того как женщину переехали несколько транспортных средств на автостраде рано утром в четверг в явной попытке самоубийства.","The police call on witnesses after a woman has moved several vehicles on the freeway in the early hours of Thursday, in a clear attempt to commit suicide.",Police are appealing for witnesses after a woman was run over by several vehicles on a motorway in the early hours of Thursday in an apparent act of suicide.,-1.90490188627878,1.0,1,0.5483594536781311,0.5827637314796448,0.5662143230438232,0.14012738853503184,5.583849828659324e-155,0.5263157844752232,0.5357142857142857,0.5172413793103449,0.32727272227438026,0.3333333333333333,0.32142857142857145,0.5199999950080001,0.5416666666666666,0.5
